id,category_id,title,slug,teaser,content,image,meta_title,meta_keyword,meta_content,published,created_at,updated_at,popular
3,1,"Progres Konstruksi MRT Jakarta Mencapai 95 Persen",NULL,"Direktur Utama PT MRT Jakarta William Sabandar menjelaskan, per Rabu (25/7/2018) Progres konstruksi proyek mass rapid transit (MRT) Jakarta fase I telah mencapai 95,33%, sedangkan untuk progres pembangunan depo sudah mencapai 94%"" per juni 2018 lalu","<p>Selanjutnya William juga memaparkan, untuk bulan juni-juli 2018 MRT Jakarta akan melakukan tes integrasi persinyalan di depo menggunakan kereta peertama. Sebelum melakukan uji coba kereta, pada 9 Agustus 2018 MRT Jakarta akan memulai dengan tes integrasi persinyalan di jalur utama menggunkan kereta pertama.</p>
<p>Baru pada, bulan September 2018 MRT Jakarta baru melakukan tes uji coba kereta pertama di jalur utama. Diketahui, sebelumnya jadwal ini ditargetkan bisa dilangsungkan pada Agustus 2018.</p>
<p>Kemudian, pada tanggal 12 november 2018 MRT Jakarta mulai uji coba operasi sistem perkeretaapian secara terintegrasi oleh kontraktor, lalu pada 8 Desember 2018 akan memulai uji coba kereta ke 2-16 di jalur utama,</p>
<p>Selanjutnya pada 15 Februari 2019 akan mulai uji coba operasi sistem perkeretaapian oleh MRT Jakarta secara penuh (<em>Full Trial Run</em>) dan pada akhir maret 2019 baru akan di mulai operasi komersial MRT Jakarta.</p>
<p>Lebih lanjut Direktur MRT Jakarta menjelaskan, sampai saat ini ada tiga fase yang masih di persiapkan oleh PT MRT Jakarta. ""sekarang ini kita masih fokus ke tahap konstruksi, kemudian kita lanjut ke fase penyiapan sistem yang nantinya akan menunjang peroperasian MRT jakarta, setelah dua fase tersebut barulah masuk ke fase terakhir yaitu fase utnuk mempersiapkan Sumber daya manusianya"" tutup William.</p>
<p>Selanjutnya William juga memaparkan, untuk bulan juni-juli 2018 MRT Jakarta akan melakukan tes integrasi persinyalan di depo menggunakan kereta peertama. Sebelum melakukan uji coba kereta, pada 9 Agustus 2018 MRT Jakarta akan memulai dengan tes integrasi persinyalan di jalur utama menggunkan kereta pertama.</p>
<p>Baru pada, bulan September 2018 MRT Jakarta baru melakukan tes uji coba kereta pertama di jalur utama. Diketahui, sebelumnya jadwal ini ditargetkan bisa dilangsungkan pada Agustus 2018.</p>
<p>Kemudian, pada tanggal 12 november 2018 MRT Jakarta mulai uji coba operasi sistem perkeretaapian secara terintegrasi oleh kontraktor, lalu pada 8 Desember 2018 akan memulai uji coba kereta ke 2-16 di jalur utama,</p>
<p>Selanjutnya pada 15 Februari 2019 akan mulai uji coba operasi sistem perkeretaapian oleh MRT Jakarta secara penuh (<em>Full Trial Run</em>) dan pada akhir maret 2019 baru akan di mulai operasi komersial MRT Jakarta.</p>
<p>Lebih lanjut Direktur MRT Jakarta menjelaskan, sampai saat ini ada tiga fase yang masih di persiapkan oleh PT MRT Jakarta. ""sekarang ini kita masih fokus ke tahap konstruksi, kemudian kita lanjut ke fase penyiapan sistem yang nantinya akan menunjang peroperasian MRT jakarta, setelah dua fase tersebut barulah masuk ke fase terakhir yaitu fase utnuk mempersiapkan Sumber daya manusianya"" tutup William.</p>","{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/11\/56\/33\/50x50_crop\/mFclo6Y2i3sLkAEG.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/11\/56\/33\/160x120\/mFclo6Y2i3sLkAEG.jpg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/11\/56\/33\/240x180\/mFclo6Y2i3sLkAEG.jpg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/11\/56\/33\/300x300_crop\/mFclo6Y2i3sLkAEG.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/11\/56\/33\/640x480\/mFclo6Y2i3sLkAEG.jpg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/11\/56\/33\/800x600\/mFclo6Y2i3sLkAEG.jpg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/10\/11\/56\/33\/mFclo6Y2i3sLkAEG.jpg"",""height"":null,""width"":null}}",NULL,NULL,NULL,1,"2018-10-11 12:56:33","2018-10-12 02:08:53",0
4,1,"BUMD DKI Juara Umum Top BUMD Award 2018",NULL," Pemprov DKI Jakarta mengapresiasi prestasi badan usaha milik daerah (BUMD) karena berhasil meraih juara umum di ajang Top BUMD Award 2018.
Wakil Gubernur DKI Jakarta Sandiaga S. Uno berharap penghargaan ini harus menjadi pemicu semangat bagi seluruh BUMD Provinsi DKI Jakarta untuk lebih baik lagi melayani warga Jakarta ke depannya.

","<p>JAKARTA - Pemprov DKI Jakarta mengapresiasi prestasi badan usaha milik daerah (BUMD) karena berhasil meraih juara umum di ajang Top BUMD Award 2018.</p>
<p>Wakil Gubernur DKI Jakarta Sandiaga S. Uno berharap penghargaan ini harus menjadi pemicu semangat bagi seluruh BUMD Provinsi DKI Jakarta untuk lebih baik lagi melayani warga Jakarta ke depannya.</p>
<p>""Kami harapkan bisa improve, bisa semakin baik. Dengan itu juga kami mampu melaksanakan program-program untuk kemaslahatan rakyat Jakarta,"" kata Sandi dalam siaran pers, Kamis (3/5/2018).</p>
<p>Lebih lanjut, dia menyampaikan penghargaan ini diberikan secara khusus kepada warga Jakarta dan seluruh pihak yang telah mendukung BUMD Provinsi DKI Jakarta.</p>
<p>""Kami tentunya persembahkan award Juara Umum ini kepada seluruh masyarakat Jakarta yang mendukung pembangunan di DKI, dan kepada seluruh karyawan, direksi, dan komisaris dari BUMD yang sudah berjuang bekerja secara profesional untuk mewujudkan BUMD yang bisa memberikan layanan terbaik kepada masyarakat Jakarta,"" ujarnya.</p>
<p>Selain itu, dia tetap berupaya untuk memenuhi target satu BUMD per tahun dapat ikut melantai di bursa saham.</p>
<p>Dia menambahkan bahwa Pemprov DKI Jakarta akan selalu bersiap untuk memberikan penyertaan modal daerah (PMD) bagi BUMD apabila diperlukan.&nbsp;</p>
<p>Adapun perincian penghargaan yang didapat sejumlah BUMD Provinsi DKI Jakarta sebagai berikut:</p>
<p>1. PT Jakarta Propertindo mendapat empat penghargaan, yaitu Kategori Top BUMD 2018, Kategori Top BUMD Aneka Usaha 2018, Kategori Top BUMD of the year 2018 (Best of The Best), Kategori Top CEO BUMD 2018.</p>
<p>2. PT Food Station Tjipinang Jaya meraih tiga penghargaan, yakni Kategori Top BUMD 2018, Kategori Top BUMD Aneka Usaha 2018, Kategori Top CEO BUMD 2018.</p>
<p>3. PT JIEP mendapat satu penghargaan, yaitu Kategori Improvement</p>
<p>4. PT Bank DKI memperoleh dua penghargaan, yakni Kategori Top BPD Buku III 2018 dan Kategori Top BUMD 2018.</p>","{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/11\/03\/43\/50x50_crop\/ZMlQ5vxUeHtMvIda.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/11\/03\/43\/160x120\/ZMlQ5vxUeHtMvIda.jpg"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/11\/03\/43\/240x180\/ZMlQ5vxUeHtMvIda.jpg"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/11\/03\/43\/300x300_crop\/ZMlQ5vxUeHtMvIda.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/11\/03\/43\/640x480\/ZMlQ5vxUeHtMvIda.jpg"",""height"":360,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/11\/03\/43\/800x600\/ZMlQ5vxUeHtMvIda.jpg"",""height"":450,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/10\/11\/03\/43\/ZMlQ5vxUeHtMvIda.jpg"",""height"":null,""width"":null}}",NULL,NULL,NULL,0,"2018-10-11 13:03:44","2018-10-11 13:44:15",0
5,1,"Pengoperasian Layanan Integrasi Transportasi di Jakarta",NULL," Program yang dinamakan OK-OTRIP ini sudah melayani 21 Trayek meliputi beberapa Daerah di DKI Jakarta, sekitar 70.000 (Tujuh puluh ribu) orang Pelanggan perhari

","<p>Sejak dicanangkan program Layanan Angkutan Umum Bus Kecil yang terintegrasi dengan sistem Bus Rapid Transit (BRT) pada akhir tahun 2017, program yang dinamakan OK-OTRIP ini sudah melayani 21 Trayek meliputi beberapa Daerah di DKI Jakarta.</p>
<p>“Sampai Saat ini Kami sudah melayani sekitar 70.000 (Tujuh puluh ribu) orang Pelanggan perhari”, Kata Budi Kaliwono, Direktur Utama PT Transportasi Jakarta. “Dengan Program ini juga terbukti dapat meningkatkan Standar Pelayanan bagi Warga Masyarakat DKI Jakarta”, tambahnya.</p>
<p>PT Transportasi Jakarta merupakan BUMD milik Pemerintah Povinsi DKI Jakarta yang ditugaskan menyelenggarakan Layanan Transportasi untuk warga DKI. Dana yang digunakan Transjakarta tersebut berasal dari PSO Pemprov DKI.</p>
<p>Setelah selesai tahap uji coba ini, pada 1 Oktober 2018 kerja sama dilanjutkan dengan harapan program ini dapat didukung dan melibatkan semua operator angkutan bus kecil yang ada di Jakarta.</p>
<p>Harapan ke depannya seluruh operator angkot di Jakarta (11 operator) yang telah sepakat untuk bergabung dalam program OK Otrip ini akan menjangkau masyarakat yang tinggal di pemukiman yang selama ini belum pernah terlayani oleh transportasi umum. Setelah ini, Transjakarta juga akan menyiapkan Integrasi Antar bus di bawah Manajemen Transjakarta dengan MRT dan LRT.</p>","{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/11\/24\/19\/50x50_crop\/gnsD8V5pgDgR9Dvi.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/11\/24\/19\/160x120\/gnsD8V5pgDgR9Dvi.png"",""height"":78,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/11\/24\/19\/240x180\/gnsD8V5pgDgR9Dvi.png"",""height"":116,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/11\/24\/19\/300x300_crop\/gnsD8V5pgDgR9Dvi.png"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/11\/24\/19\/640x480\/gnsD8V5pgDgR9Dvi.png"",""height"":310,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/11\/24\/19\/800x600\/gnsD8V5pgDgR9Dvi.png"",""height"":388,""width"":800},""original"":{""url"":""\/pics\/user\/2018\/10\/11\/24\/19\/gnsD8V5pgDgR9Dvi.png"",""height"":null,""width"":null}}",NULL,NULL,NULL,1,"2018-10-11 13:24:25","2018-10-12 02:08:30",0
6,1,"Pembangunan Velodrome Rawamangun Rampung",NULL,"Velodrome Rawamangun telah siap digunakan untuk arena balap sepeda pada perhelatan Asian Games mendatang. Hal ini dipastikan setelah proyek pembangunan velodrome tersebut rampung 100 persen","<p>&nbsp;Velodrome Rawamangun telah siap digunakan untuk arena balap sepeda pada perhelatan Asian Games mendatang. Hal ini dipastikan setelah proyek pembangunan velodrome tersebut&nbsp;rampung 100 persen.</p>
<p class=""text-justify"">Project Director Jakarta International Velodrome PT Jakpro, Iwan Takwin memastikan pembangunan Velodrome Rawamangun telah rampung dikerjakan atau telah mencapai 100 persen.</p>
<p class=""text-justify"">&ldquo;Pembangunan Velodrome Rawamangun telah rampung dikerjakan dan kita juga telah mengantongi sertifikat dari Persatuan Balap Sepeda Internasional (UCI) bulan Juni lalu,&rdquo; ujarnya, Selasa (25/7).</p>
<p class=""text-justify"">Dikatakan Iwan, hasil dari uji sertifikasi velodrome yang dilakukan oleh perwakilan UCI, Erik Weispfennig dalam surat resminya menyatakan Velodrome Rawamangun lolos kategori 1.</p>
<p class=""text-justify""><a class=""fancybox image"" href=""http://www.jakarta-propertindo.com/assets/uploads/2018/07/jakpro5rev.png""><img class=""wp-image-2060 alignleft"" src=""http://www.jakarta-propertindo.com/assets/uploads/2018/07/jakpro5rev.png"" alt=""jakpro5rev"" width=""312"" height=""209"" /></a></p>
<p class=""text-justify"">&ldquo;Selama pengerjaanya tidak ada kendala, target awal saat pembangunan velodrome adalah 24 bulan, namun kami dapat merampungkanya dalam waktu 23 bulan,&rdquo; tuturnya.</p>
<p class=""text-justify"">Ia menambahkan, anggaran pembangunannya kurang lebih mencapai Rp 665 miliar rupiah yang digunakan untuk membangun berbagai fasilitas berstandar internasional.</p>
<p class=""text-justify"">&ldquo;Selain itu, velodrome ini juga telah dilakukan satu kali&nbsp;<em>test event</em>&nbsp;dan setiap hari digunakan Tim Nasional (Timnas) Balap Sepeda,&rdquo; tandasnya.</p>","{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/11\/41\/31\/50x50_crop\/tBjQU718sJgjHp67.png"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/11\/41\/31\/160x120\/tBjQU718sJgjHp67.png"",""height"":67,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/11\/41\/31\/240x180\/tBjQU718sJgjHp67.png"",""height"":100,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/11\/41\/31\/300x300_crop\/tBjQU718sJgjHp67.png"",""height"":250,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/11\/41\/31\/640x480\/tBjQU718sJgjHp67.png"",""height"":250,""width"":600},""large"":{""url"":""\/pics\/user\/2018\/10\/11\/41\/31\/800x600\/tBjQU718sJgjHp67.png"",""height"":250,""width"":600},""original"":{""url"":""\/pics\/user\/2018\/10\/11\/41\/31\/tBjQU718sJgjHp67.png"",""height"":null,""width"":null}}",NULL,NULL,NULL,1,"2018-10-11 13:41:31","2018-10-11 13:41:31",0
7,1,"Perjalanan Panjang Program Rusunami DP Rp 0 yang Akhirnya Diluncurkan Hari Ini... ",NULL,"Realisasi rusunami DP 0 pertama berada di kawasan Pondok Klapa Village, Jalan Haji Naman, Kelurahan Pondok Kelapa, Kecamatan Duren Sawit, Jakarta Timur.
","<p><strong>JAKARTA, -</strong>&nbsp;</p>
<p>Rusunami DP 0 menjadi salah satu program andalan Pemerintah Provinsi DKI Jakarta di bawah kepemimpinan Gubernur DKI Jakarta Anies Baswedan.&nbsp;</p>
<p>Realisasi rusunami DP 0 pertama berada di kawasan Pondok Klapa Village, Jalan Haji Naman, Kelurahan Pondok Kelapa, Kecamatan Duren Sawit, Jakarta Timur.<br /><br />Hari ini, Jumat (12/10/2018), gubernur akan meluncurkan rumah tersebut. Menurut rencana, peluncuran akan dilakukan Jumat siang. Pelaksana Tugas (Plt) Kepala Dinas Perumahan Rakyat dan Kawasan Permukiman DKI Jakarta Meli Budiastuti mengatakan,&nbsp;rusunami itu akan diluncurkan langsung Gubernur DKI Jakarta Anies Baswedan.&nbsp;""Jadi (diluncurkan), besok (hari ini) pukul 14.00-an,"" ujar Meli saat dihubungi, Kamis (11/10/2018).&nbsp;</p>
<p>Direktur Utama PD Pembangunan Sarana Jaya Yoory C Pinontoan mengatakan, rusunami DP 0 Klapa Village masih dalam tahap pembangunan.&nbsp;""Iya, 780 unit, lagi dibangun, kan, sudah lantai 4 sekarang,"" ucap Yoory.</p>
<p><img src=""https://asset.kompas.com/crop/0x0:1000x667/750x500/data/photo/2018/08/14/3847672796.jpg"" alt=""Desain rumah DP 0 rupiah Klapa Village"" width=""750"" height=""500"" /><br /><br />Rusunami yang berdiri di atas 1,5 hektar itu direncanakan selesai pembangunannya hingga 21 lantai pada Juli 2019. Sudah ada 6.000 pendaftar yang tertarik memiliki unit rusun Klapa Village. Pemprov DKI akan memilih 780 orang yang memenuhi syarat menempati rusunami tersebut.<br /><br />Sebelum rumah ini diluncurkan, ada proses panjang yang harus dilewati. Berikut perjalanan panjang mewujudkan rumah DP 0 hingga akhirnya diluncurkan hari ini:&nbsp;</p>
<h2><br /><strong>""Groundbreaking"" rumah DP 0</strong></h2>
<p>Pada 18 Januari, Anies melakukan groundbreaking&nbsp;atau peletakan batu pertama pembangunan rumah&nbsp;DP 0 di Klapa Village. Pada proyek ini, PD Pembangunan Sarana Jaya berperan sebagai penanggung jawab program dan PT Totalindo Eka Persada sebagai kontraktor pembangunan membuat instalasi unit hunian murah tipe 36. Dalam kesempatan itu, Anies juga mengumumkan harga rumahnya.</p>
<p><img src=""https://asset.kompas.com/crop/0x0:1000x667/750x500/data/photo/2018/08/14/217542891.jpg"" alt=""Pemasangan tiang pancang dan fondasi rumah DP 0 rupiah, Selasa (14/8/2018)"" width=""750"" height=""500"" /><br /><br />&ldquo;Ada 20 lantai dengan 703 unit, 513 unit tipe 36 dan 190 unit tipe 21. Harga per unitnya untuk yang tipe 36 adalah Rp 320 juta, tipe 21 harganya Rp 185 juta,"" ujar Anies saat menghadiri acara&nbsp;groundbreaking&nbsp;rumah DP 0. Dia mengatakan, rumah ini akan ditujukan bagi warga ber-KTP DKI berpenghasilan di bawah Rp 7 juta. Meski telah ditentukan harganya, mekanisme cicilan pembelian rumah dengan DP 0 belum dapat dijelaskan ketika itu.<br /><br />Anies mengatakan, mekanisme tersebut akan diatur Badan Layanan Umum Daerah (BLUD) yang segera dibentuk.&nbsp;<br /><br /><br /></p>
<h2>Bentuk UPT</h2>
<p>Beberapa bulan setelahnya, tepatnya 8 Juni 2018, Pemprov DKI membentuk unit pengelola teknis (UPT) mengurus jual beli rumah DP 0. Anies melantik Zikran Kurniawan sebagai kepala UPT. UPT yang baru dibentuk ini bernama Unit Fasilitasi Pemilikan Rumah Sejahtera.&nbsp;Zikran mengatakan, pihaknya akan membuat skema pembiayaan agar penjualan bisa dilakukan.</p>
<p><img src=""https://asset.kompas.com/crop/155x0:1000x563/750x500/data/photo/2018/07/25/631786402.jpg"" alt="" Lahan Rumah Susun (Rusun) Klapa Village Pondok Kelapa, Duren Sawit, Jakarta Timur, Rabu (25/07/2018)."" width=""750"" height=""500"" /><br /><br />""Skema ada beberapa alternatif skema, akan dimatangkan mana yang pas. Tentu saja nanti sistemnya kemungkinan akan ada segmentasi,"" ujar Zikran. Meski UPT sudah dibentuk, rumah DP 0 belum juga bisa dijual.</p>
<p><br />Hal ini karena tidak hanya skema pembiayaan yang harus disiapkan. Pemprov DKI juga harus menyiapkan peraturan gubernur mengenai aturan penjualan rusun ini.</p>
<p>&nbsp;</p>
<h2>Tak terdengar kabar</h2>
<p>Selama beberapa bulan, pergub yang dimaksud seolah tidak ada kelanjutannya. Beberapa pejabat terkait di Pemerintah Provinsi DKI Jakarta terus-menerus mengatakan, pergub belum selesai. Namun, Anies mengatakan, tidak adanya kabar terkait kelanjutan program itu bukan berarti program tersebut ditinggalkan.<br /><br /><img src=""https://asset.kompas.com/crop/0x0:1000x667/750x500/data/photo/2018/08/14/3063961091.jpg"" alt=""Dirut PD Sarana Jaya Yoory dan Dirut PT Totalindo Sedang Meninjau Pengerjaan Rumah DP 0 Rupiah"" width=""750"" height=""500"" /></p>
<p>""Jalan terus kok. Begini, kalau tidak ada berita bukan berarti tidak ada pergerakan, kalau kami tidak mengumumkan bukan berarti tidak ada,"" kata Anies. Ia mengatakan, program ini tetap menjadi prioritas Pemprov DKI Jakarta. Penjualan unit rumah tersebut akan dilakukan setelah semua siap. ""Nanti begitu siap semua dibangun. Jangan khawatir, itu jalan terus, itu program prioritas kok,"" ujarnya.</p>
<p>Hari ini, Anies dijadwalkan meluncurkan penjualan rumah tersebut. Belum diketahui apakah ada perubahan harga rumah dan syarat dalam peluncuran hari ini.</p>
<p>Artikel ini telah tayang di&nbsp;<a href=""http://kompas.com/"">Kompas.com</a>&nbsp;dengan judul ""Perjalanan Panjang Program Rusunami DP Rp 0 yang Akhirnya Diluncurkan Hari Ini..."",&nbsp;<a href=""https://megapolitan.kompas.com/read/2018/10/12/07081501/perjalanan-panjang-program-rusunami-dp-rp-0-yang-akhirnya-diluncurkan"">https://megapolitan.kompas.com/read/2018/10/12/07081501/perjalanan-panjang-program-rusunami-dp-rp-0-yang-akhirnya-diluncurkan</a>.&nbsp;<br />Penulis : Jessi Carina<br />Editor : Kurnia Sari Aziza</p>
<h3>&nbsp;</h3>
<p>&nbsp;</p>","{""thumbnail"":{""url"":""\/pics\/user\/2018\/10\/12\/45\/39\/50x50_crop\/qoY28Ws5621EHFA1.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2018\/10\/12\/45\/39\/160x120\/qoY28Ws5621EHFA1.jpg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2018\/10\/12\/45\/39\/240x180\/qoY28Ws5621EHFA1.jpg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2018\/10\/12\/45\/39\/300x300_crop\/qoY28Ws5621EHFA1.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2018\/10\/12\/45\/39\/640x480\/qoY28Ws5621EHFA1.jpg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2018\/10\/12\/45\/39\/800x600\/qoY28Ws5621EHFA1.jpg"",""height"":500,""width"":750},""original"":{""url"":""\/pics\/user\/2018\/10\/12\/45\/39\/qoY28Ws5621EHFA1.jpg"",""height"":null,""width"":null}}",NULL,NULL,NULL,1,"2018-10-12 10:45:39","2018-10-12 10:51:47",0
